index,titulo,URL,index,resumo,check
2167,É #FAKE que flamingos ocuparam canal de Veneza em meio à pandemia do coronavírus,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/06/e-fake-que-flamingos-ocuparam-canal-de-veneza-em-meio-a-pandemia-do-coronavirus.ghtml,2169.0,imagem que vem sendo divulgada como real é na verdade uma obra digital de artista russa compartilhada no instagram,fake
2168,É #FAKE que Moro é cunhado de Aécio e que avô do ex-ministro é um dos fundadores do PSDB,https://g1.globo.com/fato-ou-fake/noticia/2020/05/05/e-fake-que-moro-e-cunhado-de-aecio-e-que-avo-do-ex-ministro-e-um-dos-fundadores-do-psdb.ghtml,2170.0,sergio moro tem apenas um irmão que mora em maringá nenhum de seus avôs ajudou a fundar o psdb,fake
2169,É #FAKE que pesquisa mostra que vapor de eucalipto protege ambientes do coronavírus,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/05/e-fake-que-pesquisa-mostra-que-vapor-de-eucalipto-protege-ambientes-do-coronavirus.ghtml,2171.0,segundo médicos epidemiologistas não existe evidência científica de que plantas aromáticas como o eucalipto combatam o vírus ou auxiliem no tratamento de doenças respiratórias estudo citado não existe,fake
2170,É #FAKE carta atribuída ao escritor F. Scott Fitzgerald sobre a vida em quarentena em 1920,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/05/e-fake-carta-atribuida-ao-escritor-f-scott-fitzgerald-sobre-a-vida-em-quarentena-em-1920.ghtml,2172.0,texto tem sido atribuído falsamente a um dos maiores autores do século como se tivesse sido escrito durante o surto de gripe espanhola carta é atual e foi publicada em um site de humor em março deste ano,fake
2171,É #FAKE que uso prolongado de máscara contra o coronavírus leva a quadro de intoxicação e baixa oxigenação do organismo,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/05/e-fake-que-uso-prolongado-de-mascara-contra-o-coronavirus-leva-a-quadro-de-intoxicacao-e-baixa-oxigenacao-do-organismo.ghtml,2173.0,mensagem falsa diz que item de proteção interfere no processo de troca gasosa da respiração humana médicos explicam que isso não ocorre porque a máscara não é hermeticamente fechada,fake
2172,É #FAKE que Papa disse para todos fazerem a oração 'Estou vacinado com o sangue de Cristo e nenhum vírus pode tocar-me',https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/05/e-fake-que-papa-disse-para-todos-fazerem-a-oracao-estou-vacinado-com-o-sangue-de-cristo-e-nenhum-virus-pode-tocar-me.ghtml,2174.0,declaração não aparece em nenhum dos pronunciamentos oficiais do papa francisco neste ano além disso santa sé garante que se trata de mensagem falsa e que o papa jamais fez tal pedido aos fiéis,fake
2173,É #FAKE foto de presos com a faixa 'Alexandre Moraes no STF' durante rebelião,https://g1.globo.com/fato-ou-fake/noticia/2020/05/05/e-fake-foto-de-presos-com-a-faixa-alexandre-moraes-no-stf-durante-rebeliao.ghtml,2175.0,tratase de uma montagem imagem foi feita durante motim em no interior de sp e faixa original tem a inscrição contra a opressão,fake
2174,É #FAKE que fotógrafo do Estadão foi agredido também em anos anteriores no Dia da Liberdade de Imprensa,https://g1.globo.com/fato-ou-fake/noticia/2020/05/04/e-fake-que-fotografo-do-estadao-foi-agredido-no-dia-da-liberdade-de-imprensa-tambem-em-anos-anteriores.ghtml,2176.0,montagem sugere que fotógrafo dida sampaio sofreu agressões semelhantes em e e que fez isso de forma proposital não é verdade mensagem falsa tem se espalhado nas redes,fake
2175,"É #FAKE que novo ministro da Justiça disse que em confronto entre a Constituição e a Bíblia, vale a Bíblia",https://g1.globo.com/fato-ou-fake/noticia/2020/05/04/e-fake-que-novo-ministro-da-justica-disse-que-em-confronto-entre-a-constituicao-e-a-biblia-vale-a-biblia.ghtml,2177.0,informação foi compartilhada em redes sociais após a posse de andré mendonça que é pastor na igreja presbiteriana esperança em brasília a frase não foi dita por ele,fake
2176,É #FAKE que ex-ministro do STF Ayres Britto publicou carta pública que fala de Moro infiltrado no governo e de conspiração,https://g1.globo.com/fato-ou-fake/noticia/2020/05/04/e-fake-que-ex-ministro-do-stf-ayres-britto-publicou-carta-publica-que-fala-de-moro-infiltrado-no-governo-e-de-conspiracao.ghtml,2178.0,jurista nega autoria da publicação que circula após a demissão do então ministro da justiça mensagem falsa tem se espalhado pela web,fake
2177,É #FAKE que OMS incentive masturbação infantil em diretriz sobre educação sexual,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/04/e-fake-que-oms-incentive-masturbacao-infantil-em-diretriz-sobre-educacao-sexual.ghtml,2179.0,informação foi compartilhada nas redes sociais até pelo presidente jair bolsonaro que depois apagou a publicação mensagens falsas com o conteúdo continuam a circular objetivo é desacreditar entidade em meio à pandemia do novo coronavírus,fake
2178,É #FAKE que governador do Pará tem mantido toneladas de medicamentos presos em um galpão,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/01/e-fake-que-governador-do-para-tem-mantido-toneladas-de-medicamentos-presos-em-um-galpao.ghtml,2180.0,remédios usados experimentalmente contra a covid já foram inclusive distribuídos a hospitais anúncio foi feito por helder barbalho há dias no twitter,fake
2179,É #FAKE que caixões de vítimas do coronavírus foram desenterrados em Belo Horizonte e havia apenas pedra e madeira dentro,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/30/e-fake-que-caixoes-de-vitimas-do-coronavirus-foram-desenterrados-em-belo-horizonte-e-havia-apenas-pedra-e-madeira-dentro.ghtml,2181.0,sepultamentos são feitos apenas mediante apresentação de guia emitida por cartório com base em atestado de óbito documentos da vítima e acompanhamento da família prefeitura analisa vídeo falso para tomar providências,fake
2180,É #FAKE que governador da BA pediu para prefeita de Porto Seguro 'inventar' 200 casos de coronavírus para receber dinheiro do governo federal,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/30/e-fake-que-governador-da-ba-pediu-para-prefeita-de-porto-seguro-inventar-200-casos-de-coronavirus-para-receber-dinheiro-do-governo-federal.ghtml,2182.0,vídeo de reunião virtual circula na internet acompanhado de legendas falsas rui costa reforça que reunião foi feita com outros prefeitos e diz que não houve nenhuma irregularidade prefeitura de porto seguro diz que responsável pela mensagem será criminalizado,fake
2181,É #FAKE que poema sobre quarentena foi escrito de forma profética por romancista do século 19,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/30/e-fake-que-poema-sobre-quarentena-foi-escrito-de-forma-profetica-por-romancista-do-seculo-19.ghtml,2183.0,mensagem falsa já foi traduzida para diferentes idiomas e tem sido compartilhada nas redes sociais na verdade o poema foi escrito em blog de professora aposentada em março de apenas o sobrenome dela é igual ao da famosa escritora,fake
2182,É #FAKE mensagem que fala em doação de combustível para trabalhadores pela Petrobras em meio a pandemia,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/30/e-fake-mensagem-que-fala-em-doacao-de-combustivel-para-trabalhadores-pela-petrobras-em-meio-a-pandemia.ghtml,2184.0,empresa diz que a mensagem é falsa texto fala em valecombustível e sugere clicar em link suspeito que pode roubar dados,fake
2183,É #FAKE que foto mostre caixão enterrado vazio para inflar dados de mortos por coronavírus em Manaus,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/30/e-fake-que-foto-mostre-caixao-enterrado-vazio-para-inflar-dados-de-mortos-por-coronavirus-em-manaus.ghtml,2185.0,mensagem falsa afirma que sepultamentos sem corpos estão sendo feitos com o intuito de gerar pânico na população não é verdade imagem de caixão aberto é antiga ela foi tirada em em são carlos sp após a polícia descobrir um golpe do seguro,fake
2184,É #FAKE mensagem com cadastro para receber cesta básica pelo programa Brasil sem Miséria,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/30/e-fake-mensagem-com-cadastro-para-receber-cesta-basica-pelo-programa-brasil-sem-miseria.ghtml,2186.0,ministério da cidadania diz que a mensagem não procede texto que fala que pessoas que tiveram a fonte de renda afetada pela covid podem requerer o benefício tenta na verdade induzir o leitor a clicar em link que pode roubar dados,fake
2185,Fato ou Fake chega a 150 checagens sobre o coronavírus; saiba quais são as mais acessadas,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/30/fato-ou-fake-chega-a-150-checagens-sobre-o-coronavirus-saiba-quais-sao-as-mais-acessadas.ghtml,2187.0,equipe fez a verificação de quase duas mensagens por dia nos últimos meses desde o início da pandemia áudios vídeos e textos falsos têm circulado na web curas milagrosas informações mentirosas sobre o isolamento social e fotos antigas tiradas de contexto se destacam,fato
2186,#FATO ou #FAKE: as checagens mais acessadas sobre o Coronavírus,https://g1.globo.com/fato-ou-fake/video/fato-ou-fake-as-checagens-mais-acessadas-sobre-o-coronavirus-8519822.ghtml,2188.0,equipe fez a verificação de quase duas mensagens por dia nos últimos meses desde o início da pandemia áudios vídeos e textos falsos têm circulado na web,fake
2187,É #FAKE que planta ao fundo de repórter seja pé de maconha,https://g1.globo.com/fato-ou-fake/noticia/2020/04/29/e-fake-que-planta-ao-fundo-de-reporter-seja-pe-de-maconha.ghtml,2189.0,imagem da correspondente em nova york candice carvalho na globonews tem viralizado nas redes planta atrás dela porém é a chamada money tree ou árvore de dinheiro muito popular nos eua,fake
2188,É #FAKE que hospital de campanha de Santo André não tem pacientes com Covid-19,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/29/e-fake-que-hospital-de-campanha-de-santo-andre-nao-tem-pacientes-com-covid-19.ghtml,2190.0,foto que tem sido compartilhada como se fosse atual foi tirada logo após a inauguração há internados na unidade do abc,fake
2189,É #FAKE que motorista que dirigir sem máscara de proteção contra o coronavírus pode perder pontos na carteira,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/29/e-fake-que-motorista-que-dirigir-sem-mascara-de-protecao-contra-o-coronavirus-pode-perder-pontos-na-carteira.ghtml,2191.0,mensagem não precisa o local do país mas segundo o departamento nacional de trânsito denatran essa possibilidade não existe no brasil seja onde for mesmo em cidades onde foi estabelecida a obrigatoriedade de máscaras pela população nas ruas para frear a propagação da doença caso do rio de janeiro e de salvador onde a mensagem tem circulado isso não se aplica,fake
2190,"É #FAKE que Tasuku Honjo, Nobel de Medicina em 2018, disse que coronavírus foi criado por cientistas",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/29/e-fake-que-tasuku-honjo-nobel-de-medicina-em-2018-disse-que-coronavirus-foi-criado-por-cientistas.ghtml,2192.0,estou profundamente triste de ver meu nome e o da universidade serem usados para espalhar desinformação e falsas acusações afirma o imunologista boato sustenta que o coronavírus é uma arma biológica fabricada por chineses,fake
2191,É #FAKE que vídeo mostre incêndio em carro provocado por álcool em gel no interior de São Paulo,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/28/e-fake-que-video-mostre-incendio-em-carro-provocado-por-alcool-em-gel-no-interior-de-sao-paulo.ghtml,2193.0,problema mecânico é provável causa do incidente segundo o corpo de bombeiros não havia nenhum frasco de álcool gel dentro do veículo,fake
2192,É #FAKE que cientista morreu dois dias após tomar vacina experimental contra a Covid-19 na Inglaterra,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/28/e-fake-que-cientista-morreu-dois-dias-apos-tomar-vacina-experimental-contra-a-covid-19-na-inglaterra.ghtml,2194.0,microbiologista elisa granato que participou de teste está viva ao contrário do que diz mensagem viral ela fez um vídeo tratando o boato com bom humor,fake
2193,É #FAKE que diretor da Abin fez post xingando Moro e dizendo que corruptos temem sua nomeação à PF,https://g1.globo.com/fato-ou-fake/noticia/2020/04/27/e-fake-que-diretor-da-abin-fez-post-xingando-moro-e-dizendo-que-corruptos-temem-sua-nomeacao-a-pf.ghtml,2195.0,mensagem que circula na internet foi publicada por conta falsa que usava o nome de alexandre ramagem chefe da agência brasileira de inteligência e indicado para o comando da polícia federal,fake
2194,É #FAKE que Moro fez post dizendo admirar 'sapiência e prudência' de Rodrigo Maia,https://g1.globo.com/fato-ou-fake/noticia/2020/04/27/e-fake-que-moro-fez-post-dizendo-admirar-sapiencia-e-prudencia-de-rodrigo-maia.ghtml,2196.0,print que tem circulado é de conta falsa o post inclusive foi apagado do twitter usuário do exministro é sfmoro post que tem repercutido foi feito por sfmouro,fake
2195,É #FAKE que foto mostre Sergio Moro e Rodrigo Maia em encontro após pedido de demissão do ex-ministro,https://g1.globo.com/fato-ou-fake/noticia/2020/04/27/e-fake-que-foto-mostre-sergio-moro-e-rodrigo-maia-em-encontro-apos-pedido-de-demissao-do-ex-ministro.ghtml,2197.0,foto compartilhada nas redes sociais é antiga ela foi tirada em março de assessoria de imprensa de moro diz que ele não esteve com maia após o pedido de demissão,fake
2196,É #FAKE que enfermeira foi demitida na Bahia por filmar UTI vazia,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/27/e-fake-que-enfermeira-foi-demitida-na-bahia-por-filmar-uti-vazia.ghtml,2198.0,vídeo que tem viralizado foi feito por profissional em março no início da pandemia no país durante preparação do hospital mensagens falsas no entanto dizem que imagens são atuais e que ela foi mandada embora após denúncia não é verdade,fake
2197,É #FAKE que enfermeira foi demitida na Bahia por filmar UTI vazia,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/27/e-fake-que-enfermeira-foi-demitida-na-bahia-por-filmar-uti-vazia.ghtml,2199.0,vídeo que tem viralizado foi feito por profissional em março no início da pandemia no país durante preparação do hospital mensagens falsas no entanto dizem que imagens são atuais e que ela foi mandada embora após denúncia não é verdade,fake
2198,É #FAKE que diretor da OMS fez alerta em coletiva sobre máscaras importadas da China e da Índia infectadas pelo novo coronavírus,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/27/e-fake-que-diretor-da-oms-fez-alerta-em-coletiva-sobre-mascaras-importadas-da-china-e-da-india-infectadas-pelo-novo-coronavirus.ghtml,2200.0,vídeo de uma entrevista de tedros ghebreyesus tem circulado com legendas falsas,fake
2199,É #FAKE que foto mostre corpos de idosos com Covid-19 vítimas de eutanásia,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/25/e-fake-que-foto-mostre-corpos-de-idosos-com-covid-19-vitimas-de-eutanasia.ghtml,2201.0,mensagem falsa fala em política adotada por países com altas taxas de óbitos não é verdade imagem utilizada é da famosa série the walking dead,fake
2200,É #FAKE que ministro da Saúde faz auditoria dos números de casos e mortes de Covid-19,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/24/e-fake-que-ministro-da-saude-faz-auditoria-dos-numeros-de-casos-e-mortes-de-covid-19.ghtml,2202.0,mensagem falsa diz que o ministro da saúde nelson teich tem auditado os dados divulgados e que isso fez números caírem em são paulo ministério da saúde nega e afirma que dados são reportados de forma técnica pelos estados números não estão em queda em sp,fake
2201,É #FAKE que uso de álcool 70% para higienização pode causar infecção respiratória e até matar,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/24/e-fake-que-uso-de-alcool-70percent-para-higienizacao-pode-causar-infeccao-respiratoria-e-ate-matar.ghtml,2203.0,mensagem diz que produto é tão perigoso para a saúde quanto o novo coronavírus não é verdade,fake
2202,É #FAKE que Caixa bloqueou segunda parcela do auxílio emergencial de quem se cadastrou para comprar eletrônicos,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/24/e-fake-que-caixa-bloqueou-segunda-parcela-do-auxilio-emergencial-de-quem-se-cadastrou-para-comprar-eletronicos.ghtml,2204.0,mensagem falsa rechaçada pelo banco diz que mil cpfs foram bloqueados e que essas pessoas ficarão sem o benefício,fake
2203,É #FAKE que novo coronavírus não causa pneumonia e que tratamento pode ser feito em casa mesmo em casos graves,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/24/e-fake-que-novo-coronavirus-nao-causa-pneumonia-e-que-tratamento-pode-ser-feito-em-casa-mesmo-em-casos-graves.ghtml,2205.0,mensagem diz que autópsias feitas na itália revelaram uma descoberta que os efeitos da covid não são de ordem respiratória não é verdade,fake
2204,"É #FAKE que hospital de campanha do Anhembi não tem pacientes e, por isso, médicos têm sido liberados de plantões",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/24/e-fake-que-hospital-de-campanha-do-anhembi-nao-tem-pacientes-e-por-isso-medicos-tem-sido-liberados-de-plantoes.ghtml,2206.0,unidade tem internados com a covid duas mortes já foram registradas no local mensagem falsa utiliza informação antiga antes de hospital operar para criar tese mentirosa,fake
2205,"É #FAKE que chá com mistura de jambu, limão, alho e paracetamol cura a Covid-19",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/24/e-fake-que-cha-com-mistura-de-jambu-limao-alho-e-paracetamol-cura-a-covid-19.ghtml,2207.0,mensagem circula principalmente em manaus onde o número de casos e de mortes desafia a capacidade de atendimento do sistema público especialistas dizem que bebida pode aliviar sintomas em pessoas com quadro leve da doença mas não curála governo do am diz que informação de que pacientes têm sido tratados com o chá é falsa,fake
2206,É #FAKE que vídeo mostre FBI apreendendo caixas de máscaras importadas da China infectadas pelo novo coronavírus,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/23/e-fake-que-video-mostre-fbi-apreendendo-caixas-de-mascaras-importadas-da-china-infectadas-pelo-novo-coronavirus.ghtml,2208.0,imagens mostram na verdade apreensão por conta de irregularidades na venda dos produtos departamento de justiça dos estados unidos diz que se trata de fake news e garante que máscaras não estavam contaminadas elas foram inclusive distribuídas a profissionais de saúde,fake
2207,É #FAKE que foto mostre governador do RS em teleférico e sem máscara em meio a pandemia,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/23/e-fake-que-foto-mostre-governador-do-rs-em-teleferico-e-sem-mascara-em-meio-a-pandemia.ghtml,2209.0,imagem é antiga ela foi tirada em janeiro de eduardo leite fez um desmentido nas redes sociais,fake
2208,É #FAKE que vídeo mostre atendente de lotérica furtando R$ 600 do auxílio emergencial em meio a pandemia do coronavírus,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/22/e-fake-que-video-mostre-atendente-de-loterica-furtando-r-600-do-auxilio-emergencial-em-meio-a-pandemia-do-coronavirus.ghtml,2210.0,vídeo circula na internet desde bem antes do início do pagamento do auxílio para afetados economicamente pela crise do coronavírus,fake
2209,É #FAKE que rede de lojas Renner anunciou fechamento definitivo de lojas e demissão em massa de funcionários em meio a pandemia,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/21/e-fake-que-rede-de-lojas-renner-anunciou-fechamento-definitivo-de-lojas-e-demissao-em-massa-de-funcionarios-em-meio-a-pandemia.ghtml,2211.0,empresa nega teor de mensagem falsa que circula na web e garante que não haverá demissão sem justa causa lojas físicas estão fechadas temporariamente há um mês como várias outras no comércio para evitar o avanço do coronavírus atividades online e administrativas porém permanecem funcionando,fake
2210,É #FAKE que vídeo mostre militares correndo na praia para desafiar isolamento imposto no RJ,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/21/e-fake-que-video-mostre-militares-correndo-na-praia-para-desafiar-isolamento-imposto-no-rj.ghtml,2212.0,imagens na verdade são antigas de e mostram corrida em homenagem a sargento do exército morto em arrastão,fake
2211,É #FAKE que imagens mostrem Doria participando de festa em Araçatuba em meio a quarentena,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/20/e-fake-que-imagens-mostrem-doria-participando-de-festa-em-aracatuba-em-meio-a-quarentena.ghtml,2213.0,imagens antigas e fora de contexto circulam junto a mensagens em áudio e texto que dizem que o governador contrariou a quarentena imposta por ele mesmo pra conter o avanço da covid em sp,fake
2212,É #FAKE que foto mostre jovem sendo pisoteada por policial em meio à pandemia do coronavírus no Ceará,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/20/e-fake-que-foto-mostre-jovem-sendo-pisoteada-por-policial-em-meio-a-pandemia-do-coronavirus-no-ceara.ghtml,2214.0,imagem é antiga e não foi feita no brasil ela foi registrada na venezuela em pelo fotógrafo miguel gutiérrez da agência efe,fake
2213,É #FAKE que máscaras importadas da China são distribuídas contaminadas com o novo coronavírus,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/20/e-fake-que-mascaras-importadas-da-china-sao-distribuidas-contaminadas-com-o-novo-coronavirus.ghtml,2215.0,especialistas explicam que vírus não sobrevive ao traslado de dias além disso equipamentos têm sido importados pelo ministério da saúde para uso por profissionais de saúde não há distribuição para o público em geral,fake
2214,É #FAKE que Moro anunciou investigação da PF e mortes por coronavírus passaram a cair,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/20/e-fake-que-moro-anunciou-investigacao-da-pf-e-mortes-por-coronavirus-passaram-a-cair.ghtml,2216.0,mensagem falsa diz que depois da decisão o número de mortos pela covid diminuiu ministério da justiça e polícia federal afirmam que as informações não procedem número de óbitos não está caindo,fake
2215,É #FAKE que crianças morreram no Senegal após receber vacina contra a Covid-19,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/19/e-fake-que-criancas-morreram-no-senegal-apos-receber-vacina-contra-a-covid-19.ghtml,2217.0,ministério da saúde de senegal diz que se trata de fake news rumor teve início por causa de vídeo em que homem é preso após dizer brincando que tinha vacina contra o novo coronavírus oms diz que ainda não existe vacina contra a covid,fake
2216,É #FAKE que foto mostre surfista sendo preso em SP em meio a pandemia do coronavírus,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/17/e-fake-que-foto-mostre-surfista-sendo-preso-em-sp-em-meio-a-pandemia-do-coronavirus.ghtml,2218.0,em post nas redes sociais deputado federal josé medeiros utiliza a imagem e a associa ao governo de joão doria foto compartilhada porém é de caso ocorrido na costa rica,fake
2217,É #FAKE que foto mostre mãe italiana em estado terminal com Covid-19 se despedindo de bebê,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/17/e-fake-que-foto-mostre-mae-italiana-em-estado-terminal-com-covid-19-se-despedindo-de-bebe.ghtml,2219.0,imagem circula em redes sociais com textos em vários idiomas foto na verdade é de e mostra criança que aguardava transplante de medula óssea nos estados unidos,fake
2218,É #FAKE que novo coronavírus morre ao ser exposto ao ar quente de secadores de cabelo ou de saunas,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/17/e-fake-que-novo-coronavirus-morre-ao-ser-exposto-ao-ar-quente-de-secadores-de-cabelo-ou-de-saunas.ghtml,2220.0,vídeo compartilhado nas redes sociais ensina técnica de aquecimento de cavidades nasais condenada por médicos para especialistas além de não funcionar ação pode agravar estado de saúde e provocar queimaduras,fake
2219,"É #FAKE que Bill Gates escreveu carta aberta que diz que, apesar de muitos verem como um desastre, o coronavírus é um grande corretor",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/16/e-fake-que-bill-gates-escreveu-carta-aberta-que-diz-que-apesar-de-muitos-verem-como-um-desastre-o-coronavirus-e-um-grande-corretor.ghtml,2221.0,carta com tópicos tem sido atribuída ao empresário norteamericano e viralizado em vários idiomas fundação filantrópica criada por ele e pela mulher nega autoria e pede que as pessoas parem de espalhar a mensagem falsa,fake
2220,É #FAKE que estudo realizado em Harvard indica que isolamento social não é bom para conter o avanço do novo coronavírus,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/16/e-fake-que-estudo-realizado-em-harvard-indica-que-isolamento-social-nao-e-bom-para-conter-o-avanco-do-novo-coronavirus.ghtml,2222.0,duas pesquisas feitas na universidade concluíram justamente o contrário do que diz a mensagem falsa que tem viralizado grupo de cientistas diz inclusive que período de distanciamento pode ter de ser estendido até,fake
2221,É #FAKE que vídeo mostre policiais imobilizando idosa por descumprir isolamento social em SP,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/16/e-fake-que-video-mostre-policiais-imobilizando-idosa-por-descumprir-isolamento-social-em-sp.ghtml,2223.0,imagens são antigas cenas foram gravadas em dezembro de e mostram na verdade ação de agentes municipais contra ambulante em sorocaba no interior do estado,fake
2222,É #FAKE tabela com dados de mortalidade de janeiro a março do DataSUS comparando doenças à Covid-19,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/16/e-fake-tabela-com-dados-de-mortalidade-de-janeiro-a-marco-do-datasus-comparando-doencas-a-covid-19.ghtml,2224.0,imagem falsa mostra números de mortes ocorridas entre janeiro e março de mas sistema do ministério da saúde só tem dados de mortalidade atualizados até além disso comparação feita não é viável informa o órgão,fake
2223,É #FAKE que vídeo mostre corpos de vítimas da Covid-19 em praias do Peru e do Equador,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/16/e-fake-que-video-mostre-corpos-de-vitimas-da-covid-19-em-praias-do-peru-e-do-equador.ghtml,2225.0,legendas dizem que cadáveres são de corpos lançados ao mar nos dois países sulamericanos imagens na verdade são de vítimas de naufrágio na líbia em,fake
2224,É #FAKE que água tônica seja eficaz contra o novo coronavírus,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/16/e-fake-que-agua-tonica-seja-eficaz-contra-o-novo-coronavirus.ghtml,2226.0,vídeo que circula nas redes sociais fala que substância presente na bebida é a que tem sido usada em tratamentos experimentais não é verdade,fake
2225,É #FAKE que vídeo mostre Hospital das Clínicas de São Paulo vazio em meio a pandemia,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/15/e-fake-que-video-mostre-hospital-das-clinicas-de-sao-paulo-vazio.ghtml,2227.0,hospital mostrado nas imagens não é o hc da usp na capital e sim o hc de ribeirão preto ambas as unidades têm pacientes internados com covid,fake
2226,"É #FAKE que filha de executivo do Santander morto com Covid-19 disse que pai, mesmo milionário, morreu sufocado buscando algo grátis",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/15/e-fake-que-filha-de-executivo-do-santander-morto-com-covid-19-disse-que-pai-mesmo-milionario-morreu-sufocado-buscando-algo-gratis.ghtml,2228.0,frase tem viralizado nas redes sociais portavoz do santander em portugal diz que declaração jamais foi dada não há qualquer registro dela em nenhum veículo de comunicação,fake
2227,É #FAKE que vídeo mostre ação da PM em praia após descumprimento de isolamento social,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/15/e-fake-que-video-mostre-acao-da-pm-em-praia-apos-descumprimento-de-isolamento-social.ghtml,2229.0,imagens são antigas elas foram feitas em março de e portanto não têm nenhuma relação com a pandemia vídeo mostra confronto de torcedores com a polícia em santa catarina,fake
2228,É #FAKE que Mario Sergio Cortella fez texto dizendo que políticos não são culpados pela pandemia e que ninguém tem a solução para a crise,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/14/e-fake-que-mario-sergio-cortella-fez-texto-dizendo-que-politicos-nao-sao-culpados-pela-pandemia-e-que-ninguem-tem-a-solucao-para-a-crise.ghtml,2230.0,texto tem viralizado nas redes sociais mas ele não foi escrito pelo filósofo,fake
2229,É #FAKE que vídeos mostrem PM agredindo homens em SP por descumprimento de isolamento social,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/14/e-fake-que-videos-mostrem-pm-agredindo-homens-em-sp-por-descumprimento-de-isolamento-social.ghtml,2231.0,imagens foram feitas antes de a quarentena ter sido decretada além disso não há nenhuma relação com a pandemia em um deles a pm foi acionada porque homem estava embriagado e ameaçando pessoas com uma faca em outro homem havia agredido a companheira,fake
2230,É #FAKE que vídeo mostre 'hospital de campanha' da Unicamp sem nenhum atendimento,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/04/14/e-fake-que-video-mostre-hospital-de-campanha-da-unicamp-sem-nenhum-atendimento.ghtml,2232.0,unicamp nem sequer tem uma unidade de campanha imagens mostram na verdade tendas de triagem do hospital das clínicas da universidade no local é feito apenas um pronto atendimento não há internados mais de pessoas já passaram pelo local,fake
